title,Action,Science Fiction,Adventure,Drama,Crime,Thriller,Comedy,Romance,Western,Fantasy,War,Mystery,Horror,Animation,History,Music,Family,Tv Movie,Documentary
Kissed,0.0953553345455258,0.175416562620965,0.1330520662758199,0.5812225504955244,0.3634759015888261,0.3363830805991135,0.3673334808058689,0.4657737091727109,0.0700992472352238,0.2687938009401894,0.0533226379678265,0.4841350004867452,0.7162822605114485,0.0711278949330373,0.0675667359013704,0.2427115082959147,0.1759893485939588,0.0683157195320428,0.0304290090438962
The Island at the Top of the World,0.4540149247171306,0.4504596714828121,0.9336517693321126,0.2595539623274009,0.1141223162975192,0.2677063647744311,0.2063408422818483,0.2000721409576481,0.1470505329073273,0.7909928921751056,0.2594129301796623,0.3145640657320087,0.3812339528690662,0.3554984315753419,0.3190630178457934,0.1316845019058831,0.7310285246780966,0.0610583214647943,0.0537379091215324
Simmba,0.7302886449021255,0.1346773551396713,0.1956328757474802,0.6022173026667503,0.7581783971955798,0.442592696861093,0.5369554474228714,0.2623751172863193,0.123144205069719,0.154388203754937,0.0876619423355461,0.2378942922749379,0.1645324727742712,0.1061629200885583,0.1927957263948176,0.1111988934337229,0.1465677533901244,0.0787823923552801,0.0429692186885968
The Giant Spider Invasion,0.3643564498416582,0.8583736220712912,0.4177159752656997,0.1834664519156333,0.2406368593725342,0.3928759927597075,0.201249807407307,0.1076749270604162,0.2790123516667444,0.2119828037715491,0.0541446247759489,0.3013843224113928,0.8652886088168773,0.2553961884983672,0.0770893967385928,0.0877114489430255,0.1578485810985722,0.1636716251290827,0.0252149214962751
Kinjite: Forbidden Subjects,0.7212666726120884,0.1149016865393462,0.1700942861433232,0.7224472189958199,0.5642858221641893,0.6134402642053018,0.2463666206640316,0.3330638660691118,0.1361511663083874,0.1551254382461803,0.1690464797559264,0.2194179712051399,0.1520382337116355,0.0858253638765753,0.1717659881611458,0.1140161996710046,0.0929253588916062,0.0680713945669696,0.0388333376846425
Spanking the Monkey,0.0268099560405037,0.0770214317923412,0.0794710568640369,0.8908782148388809,0.215706901871936,0.3209699353990368,0.6985197701669603,0.4954727443955349,0.0252096266212962,0.1980982316071204,0.0462569596921859,0.2599182960599051,0.3142027991260216,0.0463726500877454,0.0811495555524458,0.1271750769321323,0.1899601064631926,0.0495386269360572,0.0243650211233861
Gunjan Saxena: The Kargil Girl,0.6347138272794555,0.2417979103234651,0.3555001425475281,0.8033477220998514,0.1063618803805622,0.2110674866696361,0.2343948056835754,0.35251980083756,0.1059374276347633,0.1588734012979953,0.676462891010457,0.1184845593317129,0.1178286864539762,0.1250287718283099,0.3860400111458161,0.1138451618132192,0.259159475963827,0.079703331632153,0.0439424560000155
Sesame Street Presents: Follow That Bird,0.2348920396762809,0.1653093394000294,0.7283884820733174,0.2985567580410283,0.2073187464594753,0.1696787428788047,0.8223187292913772,0.3384993809355189,0.1034688805746185,0.3582710680225472,0.0675542128028712,0.1105919007798674,0.157486823170335,0.3366233623855681,0.0875486254096308,0.8474516507190368,0.8421688385606424,0.0815700624459039,0.0484834217485797
The Anniversary Party,0.0682537418362125,0.0628511081781706,0.0792150747172628,0.6634988993388499,0.1591237098155477,0.1838074117909582,0.7734340035575129,0.6196527144522693,0.0859914469573594,0.1347160866695405,0.0670602083203669,0.1996963529999685,0.166945095604804,0.0328358706805266,0.1736283632137521,0.3913059394626232,0.1339396548493167,0.0806003790756876,0.0518346262543415
2001 Maniacs: Field of Screams,0.2194338274750831,0.3369252020033202,0.3866228589797646,0.3159649250260131,0.2539078707562414,0.3171393564595936,0.6479458928182659,0.2037634412810494,0.088874157729079,0.2747229332525676,0.1272257117803097,0.2033705002470954,0.7164296277132027,0.1697414661488246,0.165069097995078,0.1702746164725061,0.1722818886492944,0.0967914391866882,0.0598647364668296
Pauly Shore Is Dead,0.2295100535278393,0.1575294540690838,0.2568957402373191,0.4775292237096632,0.2741937611830058,0.2628515912747169,0.6196991937248368,0.2497144161065978,0.0750269874346028,0.1836646824369861,0.0887776389835127,0.1932896028439799,0.1977248062431968,0.2060236313295854,0.1812861669816681,0.2172964138429605,0.1843823318517069,0.071347933429713,0.0866065030012759
The Lords of Flatbush,0.2418568373023667,0.1042948117749096,0.1925690747898329,0.5973695963551275,0.192794205123733,0.0898465254710483,0.6475271411616998,0.6462367536769151,0.1290216990102526,0.1349781153692567,0.0562853736992486,0.0627047878714763,0.1235902827628285,0.0888717394438808,0.140177169782749,0.2147195068676125,0.1465514803869237,0.0870350403749784,0.0710091027869622
Too Late for Tears,0.3884589098384021,0.1224361648536391,0.1933044542097542,0.2438567798058944,0.7822268457219149,0.7845912726457906,0.4220519033184617,0.2902252498714208,0.1612151620625306,0.0799820563742723,0.0618507417153787,0.5528803640965728,0.2520716756130046,0.0582376621589715,0.0539920216669806,0.1115787015130627,0.1444658989068877,0.0329432825212448,0.0272911067340632
18 Again!,0.2764654779293133,0.1397321856111177,0.3072922191512412,0.553389128454209,0.2290028405091723,0.3051019920086542,0.67297006969405,0.4966659878518821,0.0650356681377561,0.6758036023217313,0.0390237674767725,0.20243493831236,0.1573988187180493,0.0601956943668885,0.1118776270625414,0.1604766446099365,0.363515521227215,0.072914429383682,0.0452343897916471
Dinner in America,0.1404918820358006,0.0894160706772387,0.1377986644686203,0.6655477520994083,0.3753768723743202,0.3273441424264355,0.787981075756424,0.671000234173818,0.0430770906716906,0.2021180957136178,0.0518409167922288,0.3852266530311709,0.1418336880048241,0.1437779757871809,0.0793779363759323,0.8669876305050765,0.5454880674157476,0.1503197545922947,0.0577499295988086
The Green Elephant,0.2812982287598554,0.1967384929896072,0.282033504592579,0.6339356068748461,0.2467930450438637,0.5800223617082542,0.5297634438777071,0.2474727034605963,0.1027590776865189,0.2471877022145107,0.3046485091713793,0.2826004747021123,0.6407990668612453,0.1611519063117302,0.2286763623286234,0.1301258124848445,0.1858811648601499,0.0723032784959559,0.0662431744446809
Salt and Fire,0.1739508307075712,0.5089882979046784,0.4586902887019254,0.5759468313767799,0.1665350458405302,0.5760410773889664,0.2894107252428757,0.2167787292182573,0.0725101815858449,0.2205516139818003,0.1003523174557514,0.2571189254217614,0.398811171567255,0.143825915743212,0.149109072189302,0.0858512074447175,0.3107411765667611,0.1194815915121101,0.0847266232071392
Wrong Side of Town,0.6755291743814423,0.0701257990399534,0.1552988637629749,0.6308704631187639,0.6441181564250457,0.3420517657745018,0.4379767909441463,0.3019355560971675,0.1711786969753948,0.1350701990102653,0.0649177994107886,0.127948620415418,0.1569697630751488,0.0977254354149198,0.0951774189172788,0.1030525387780909,0.2474352782969067,0.0872408067519932,0.025998691523532
Shakma,0.322144811372591,0.7244709634391042,0.2027793739271134,0.2453051187485125,0.3075128557688612,0.6094447587373029,0.2839830220500641,0.2422482264018883,0.1115379230601612,0.1915972153587916,0.049926756711178,0.3835154004470822,0.7935152891819354,0.0897903856771969,0.1078660702322223,0.1142215468167044,0.1476845856437119,0.0808427455571792,0.0466084999015279
The Quiller Memorandum,0.4303235976342519,0.2026881014435878,0.304773168916351,0.6133880747553939,0.6639134015370426,0.7397839669839591,0.3491549948514234,0.2533902554495749,0.0875151274746606,0.1780479889183272,0.2044678151802008,0.2866077579236236,0.2505263900925139,0.1074291978142784,0.1265115475017755,0.1217400957764666,0.1411205523637672,0.0665374455936289,0.0491590260160201
Hollywood Shuffle,0.2567227177811264,0.040992249699488,0.092711604028395,0.5797340694955927,0.4075870568097392,0.1360905074029628,0.7856065287917647,0.4812178115905154,0.0382664825383684,0.1981089326398344,0.0469298402660057,0.1427958417282398,0.0928563653021223,0.1312772801980493,0.1306821280247982,0.389348533279116,0.1799044639054592,0.0505752309598211,0.0639717168364755
The Monolith Monsters,0.2720421146418914,0.8302738338095981,0.2937757239848431,0.3616962847886372,0.2364168120982538,0.3094227272005514,0.3481699193494929,0.1524900939533143,0.1306379382748854,0.233707326010238,0.0558495658892706,0.4134510665285549,0.7281924101188367,0.1887859976382247,0.0638543267817761,0.1731170181799876,0.2741456478907431,0.1005616191368167,0.0476334617599499
Lootera,0.2181481018208287,0.1573702621390236,0.1909335541335562,0.7042617792772178,0.2847580221811125,0.3678632382246917,0.4046165416138702,0.7423079305245393,0.1057804264030915,0.2215980668960242,0.0810987161259436,0.2208772221853323,0.2104447149269835,0.0942493152203003,0.1032726723007457,0.0864571664373272,0.3351851284797312,0.0697382182579586,0.0430281892516079
Mujhse Dosti Karoge!,0.1707915121768912,0.061013233028272,0.1220433381931558,0.7613269890470075,0.0991257450015131,0.2470701060906835,0.7254736923977154,0.970741586052843,0.0517602980557842,0.108448819496305,0.0634674701603282,0.0930265178257209,0.0740793013200135,0.0625008177424257,0.1134948975420375,0.5564415254518617,0.1155530712723108,0.0451397138686951,0.0453475830661611
Vixen!,0.2062857024309184,0.1689878902909476,0.1985467375611013,0.6704388615530827,0.2398929318854054,0.3314442094137986,0.3293017670335725,0.4396597476092381,0.1623570485093816,0.1604508218304842,0.2453637436769969,0.2384767271399864,0.1755112317139966,0.0774279748159348,0.2072510068337195,0.1255924850034521,0.1150245207015681,0.0869503347101754,0.0553716135701057
Sgt. Kabukiman N.Y.P.D.,0.7507026315422561,0.3210692474676284,0.5265280840098908,0.1518795080645719,0.443197781348545,0.3785931116543479,0.6666970675077519,0.1500510829149048,0.0781659135638531,0.8448904007408445,0.0778280017187332,0.2405713312272803,0.3458443769219855,0.219256387876916,0.1012689374412869,0.1198283834974561,0.2350391788491758,0.0826888763125454,0.0915185390954461
Totally F***ed Up,0.0981768319967673,0.1458988457310643,0.0706878766113107,0.7105108838219663,0.2355215646735169,0.2665225841266033,0.5725085986063733,0.5692522244751184,0.0683649264431541,0.1161462400796929,0.1790219301572951,0.2443610339114785,0.3713907573929598,0.0898832660773623,0.211225751181101,0.1338434760445626,0.0820731180878707,0.1030663888575833,0.6623866665866897
The Magnificent Seven Ride!,0.4959257579775142,0.1394841461667768,0.4510133354984195,0.2088929454891523,0.4205894430553343,0.4117029453474762,0.2247387540270839,0.2988084416102086,0.9170963280915636,0.15022623035294,0.3229301929168504,0.1867214963866221,0.2080124485606651,0.1745538355666621,0.0605140110309756,0.0701163618688655,0.0847120536922158,0.2497181428639305,0.0379960822262573
One on Top of the Other,0.1323071100960708,0.1009313191234863,0.0649997358675016,0.5713262972215173,0.8805922714619998,0.7839054597269011,0.3949703293467801,0.4525662782370344,0.1091012526510333,0.0879297107179384,0.0421385361421438,0.8216332297301657,0.4338341200219803,0.030923025178548,0.0777094715596735,0.045224653330353,0.0817764636802516,0.0532658523142071,0.0186072512904333
For Colored Girls,0.1112774742834228,0.1120559643396439,0.1627397881843873,0.7915866722351331,0.2671912660103309,0.2584180979022332,0.3459590253331615,0.4746665934624478,0.1074426473153808,0.1385037626407006,0.0680804136013821,0.2788717112743727,0.2747606494762541,0.1190139110893342,0.0840734824165546,0.2735101221235952,0.1805681879887071,0.1133823489908778,0.0665819765948107
Support Your Local Gunfighter,0.5134410763969807,0.1077541247697577,0.2876189769737718,0.3405500803604694,0.2131622632039736,0.1449611746332658,0.7116577060629427,0.3675712430893429,0.8795980593059651,0.1136312472037888,0.0890248043858616,0.1898858801427326,0.1186333714411284,0.1247893123649481,0.1086958803322433,0.2183119951278787,0.2211414956321476,0.0665843295849587,0.0342696127154368
The Wendell Baker Story,0.2290013132475473,0.12159051376864,0.2108298012561814,0.7072527693685114,0.3563776022298076,0.3513878569491318,0.6215009490355528,0.6989353572635241,0.1267966126647224,0.1235819318121764,0.0647708813910896,0.1506477477318051,0.1252289982293868,0.1298143739488796,0.1011305464267026,0.1512762240709413,0.2154080554655265,0.0948980133620852,0.0310978680482936
The Long Voyage Home,0.3625927217711031,0.3232729920144213,0.7191121631941367,0.6363389288351928,0.1161412081164763,0.4244701403264444,0.211615172627614,0.179491516801121,0.0844772350621796,0.1720461811546214,0.9179869138981632,0.1814945115337713,0.1874000913138775,0.1539333634930598,0.4056798252164091,0.1683248966647675,0.1696908812247088,0.0750608483311592,0.0399352699463
Curse of the Fly,0.2510844587688103,0.7978597838532112,0.1579228038669623,0.4045692749062971,0.4157866099689439,0.5582560900533695,0.2911131367579733,0.3037262231669516,0.0577249946602399,0.1232877741168175,0.0495246044838659,0.44364116890522,0.7718238021791527,0.0528183917346212,0.1323440600683648,0.0904785702918489,0.1107351509421215,0.1080147694257299,0.0401561628697162
Simon Killer,0.0775744612394398,0.0490111763130433,0.0349330106272576,0.9130239688440994,0.2711206524590333,0.5400937223765342,0.5617277926980345,0.849247957672315,0.0403282816004671,0.0759068972472528,0.0669240655990481,0.4013069885254466,0.0885907308051274,0.0432834907880599,0.1495062951786009,0.301030184035472,0.1001327613295138,0.234016052561505,0.0224282260642624
Stay Hungry,0.1729985315133487,0.1229795655108475,0.1075797453536707,0.6330092386732971,0.149533337204175,0.1902938437989179,0.7443846243213307,0.3384896928600652,0.1191176176477462,0.2412763509376482,0.0506816818026527,0.1130232105415445,0.1776754857989947,0.0743213642761174,0.1050276525017524,0.3749436212277877,0.2067963995559416,0.1409716852162881,0.053508711750818
Seventh Moon,0.2415801300525191,0.3071898279739012,0.3910352111228445,0.2135790833036973,0.2222920094809116,0.4128210493290663,0.2796308195932428,0.2128497548563943,0.0955729132427061,0.5080421238922288,0.0756943924828498,0.488699903314822,0.83042723966568,0.2200962998277497,0.0777111273144037,0.0685449543857303,0.3024214850034801,0.1611624106608991,0.0347773627487632
The Tribes of Palos Verdes,0.1242794223535427,0.153808571054603,0.1733592064015702,0.64875130253687,0.2106257173604914,0.1974094546561288,0.4798194519011682,0.6353187960789485,0.2239018602375979,0.1959257731334595,0.0594633277116341,0.149311320355946,0.1404709348887099,0.1021640729057781,0.0424525353320845,0.0973558439840944,0.3747840656149735,0.1035973614507228,0.0261951320797709
Land of the Pharaohs,0.4760757184940805,0.2582528950908092,0.5773098520001455,0.5767614053679425,0.2193543778927022,0.3038426727868492,0.2337760303194801,0.2373279983214139,0.1383147910008468,0.4703088141774765,0.1486353120166309,0.2235154618090194,0.2697050106131691,0.1459552487490416,0.8239254923333154,0.1047658197679576,0.2129295467320155,0.0856215009089387,0.0477058591073653
The Gumball Rally,0.5098249966947701,0.256180259328219,0.3913357845399581,0.3864337306973895,0.2450943263794743,0.2119517275203079,0.7774182834273793,0.190377044012251,0.0436419871434753,0.1236277526030842,0.0691444226808464,0.1267177685972877,0.130894204020592,0.1213798383533091,0.1680611079800289,0.1441377985555731,0.3690352104349584,0.1334948946478053,0.0763276559789846
Brewster McCloud,0.179265321469579,0.1993816903853725,0.2207203530537307,0.3017169516925537,0.3716182663317262,0.2920170614580483,0.5839852774435808,0.2401860632150242,0.0846634848038678,0.709908814873026,0.0921862066703073,0.3128031043245571,0.3523481749024051,0.206069158919009,0.1701659199579696,0.4245950496500694,0.2354033607819843,0.1241007779554371,0.1323392152928561
Main Tera Hero,0.3939291683719488,0.1345541482051173,0.2528540795197286,0.4448597237875233,0.212429786392947,0.323375505974995,0.5690594089193102,0.8225640848848293,0.1223500009723727,0.2182752795220302,0.0878230747222111,0.1616857302551907,0.1485149478356594,0.1239229108044319,0.1256273244386391,0.1323802975375621,0.4585430003384674,0.0811199940726852,0.0395270084227238
No One Killed Jessica,0.4057296760553326,0.1192833228454902,0.0969375762132857,0.6949079412981732,0.7980607709397955,0.4654315014097565,0.243287712107697,0.1335884130759981,0.0670764359746077,0.1632717737054469,0.0756619760055003,0.4521983102624108,0.1573358539565696,0.1006967422562236,0.3578065240743942,0.0915201952830208,0.1128862250439956,0.0845191079010077,0.0506648201123951
Without a Paddle: Nature's Calling,0.5741151913768856,0.128274514918412,0.7118824756226251,0.3523279501053316,0.1923126645805189,0.3324350077856796,0.716665718704364,0.3222873890827072,0.0978810401598268,0.2697055218996387,0.1252557637954257,0.196881637321657,0.2391177463233629,0.1355693007608308,0.114269321346271,0.1052933196024952,0.3225735242701355,0.1449084187252335,0.0374475006175165
August Underground's Mordum,0.2362463894831016,0.1739180148382962,0.2042596106517572,0.2935827718928338,0.2890998231041388,0.4015978514922143,0.2855372793885852,0.1837466179158644,0.1061473482021549,0.2920586173090017,0.0730715148018244,0.3824848415428576,0.8451327447017949,0.1605097949051493,0.120939293598763,0.0771703015439727,0.1326070236863624,0.0844768670443756,0.0575798058732054
Shooting Fish,0.339538387320515,0.0869929905088382,0.2703290377534206,0.2691674597129136,0.7042712534021747,0.2026374667121899,0.8229409327421013,0.5186463361074677,0.2450817574673729,0.2592594301794232,0.0603346900341218,0.0907567353570091,0.0665810689317223,0.0889289355259312,0.1502739377115859,0.1921110240613359,0.3176897903801041,0.0747984365222883,0.0717342830154926
Ala Vaikunthapurramuloo,0.5956544344955285,0.1647281863241209,0.2312825951996175,0.676339833705946,0.2267637618536271,0.3008543620789398,0.5984313207098838,0.4901041313790528,0.1012218841408905,0.208936398909876,0.0843311899397145,0.1922102701865431,0.1646235291460393,0.1170097245003811,0.1436179903110335,0.1938470171266423,0.2773499614620363,0.0943309349838199,0.0589635755444024
Good Newwz,0.1809193289687149,0.2006914502976603,0.1797075802251593,0.7602192083684695,0.2151056256472364,0.3359601220922429,0.5462635210109902,0.7735191487355334,0.0743348329719135,0.1267363257856937,0.0841212682434173,0.1772082232781995,0.2430733566129749,0.1078424233008026,0.1195382027387525,0.1531475828767396,0.636658516950263,0.086533217061767,0.0676716667059876
The Prophecy: Uprising,0.5574354948740883,0.2843036546447017,0.231914358606455,0.2069148049887923,0.3102179399312192,0.7413481248578231,0.3525357255277717,0.2608393516516428,0.0637733859368395,0.7730366041745668,0.1162346279829504,0.2482722637205761,0.8025663766060024,0.1521031262280983,0.0956405312446329,0.090517050579473,0.1467206375460215,0.213969147620284,0.0491506415988717
Love on Delivery,0.7374916954120841,0.1707519689594639,0.3407133621657366,0.4348336304621755,0.314927099755291,0.2616248889603381,0.6139107318257536,0.2915985183878439,0.0893509691356853,0.2830351265694578,0.0831877504598171,0.1363342143539707,0.1943942323631461,0.180371527421453,0.1265603394133637,0.1105944761177136,0.3321662660310106,0.077197785716498,0.0508596204954801
Devil's Pond,0.4058385550649332,0.335309577606544,0.3535444444145403,0.5237103515740457,0.2299550947915224,0.6682080684677003,0.4072032610757061,0.2648114919769909,0.2578739412330657,0.2098957552208065,0.0834052429219036,0.3261264109888485,0.4122971152784816,0.1264317520044188,0.1056506573360832,0.1021149684034398,0.2139766711375648,0.071385452807583,0.0402191132944422
The Angry Red Planet,0.4256070425903153,0.9991980633806709,0.9264432079031396,0.0421646436849192,0.0437549928189242,0.3385512214434516,0.1084004194498128,0.0249438640742551,0.0296133141678018,0.5605862364842336,0.1297092278354408,0.258056442481672,0.7831674428952907,0.5695946763698649,0.0933409476373227,0.0960722691021624,0.4439187629380292,0.0485667926090571,0.0450959676025831
Butterflies Are Free,0.152526632641005,0.0833868519554602,0.1380656833193241,0.5880673404126113,0.2771790513143661,0.2420538851099372,0.63086581597771,0.7465586731871908,0.0985845902955229,0.1152038066112375,0.0564946550393395,0.4360272448318593,0.2201602414469338,0.0798325072992145,0.1036901101293129,0.1120227227458299,0.1474935327484176,0.087369079315474,0.0432946810701626
The Ultimate Life,0.2674614311759721,0.2302107163066483,0.2225407452025276,0.4895376716006062,0.1739743178151608,0.2855974585793745,0.4657636766818671,0.5939555136438155,0.0872765695143651,0.1834300901327258,0.0786268488837381,0.290824802004666,0.2717528171896104,0.1935701517842017,0.2203320949259843,0.1282662680133203,0.3838370927959935,0.0868345772921133,0.1089020967862833
Behen Hogi Teri,0.2134913732833028,0.0804732287386135,0.2117320102317218,0.746257806619035,0.1497072565505049,0.1447577982828461,0.7065583668229913,0.7489514128860376,0.1187262793433343,0.1695899316500372,0.0795817393826941,0.0734669048232936,0.1000042019772012,0.120619471420809,0.1689116147514138,0.2161277126965355,0.3326451825336027,0.141691994896715,0.0659610315230471
Rock & Rule,0.3422650598352625,0.3287971649985201,0.6797913158046482,0.206403765722158,0.2545978037687822,0.172420364944436,0.6306880383181758,0.3144277539681264,0.1010231647990966,0.8474375136592419,0.0524805653848541,0.1419880894625587,0.2967561403295869,0.8461442640594082,0.0884224146946432,0.6766812245909959,0.2588508666862317,0.0643707721116602,0.0955130369064973
Shakes the Clown,0.2277220079179769,0.138996244429573,0.1982540898543291,0.4622338617775151,0.6237288955610553,0.2381525349639553,0.6698954908068313,0.3205715499242319,0.1091011573219584,0.2074276451449876,0.0764353144544938,0.200836564075594,0.1853092717946562,0.1369606705852527,0.101502496470428,0.2126199323296943,0.2637833148152042,0.0969311591609958,0.0590572767288232
Guyver: Dark Hero,0.8167179930381837,0.8338735940661747,0.5327187267327552,0.2627328585404862,0.301399826967124,0.3679547331230955,0.257957354458819,0.114231277446379,0.0902465084837577,0.2432255430411271,0.1725474256218982,0.2093187685929884,0.3495875698955735,0.170212843200525,0.0946970449681699,0.1179698207881523,0.2306702654244576,0.0552014883708536,0.0386336287823943
Valley of the Wolves: Iraq,0.7735237779361532,0.205610852917989,0.3127036192816245,0.6008973732510074,0.2330430081209685,0.473120351995067,0.2373345340663334,0.1356744388156024,0.2224615500866919,0.1001595076351851,0.8970814551567724,0.154938331254613,0.1577859735716798,0.0670801434312061,0.6047729476606792,0.0648643844052938,0.1105200337548555,0.0662268501013277,0.0556398133594681
Pure Country,0.1910471197253762,0.0870734735598598,0.3077237051965573,0.5653426544948452,0.1905111257536833,0.1888452068493325,0.6699206605139042,0.5783391648987692,0.2186339474504636,0.1223061467621948,0.0698962510196988,0.193558222004113,0.098368975745016,0.4255268857662737,0.1059315569304136,0.8880442321893351,0.564148951817761,0.0988860972626186,0.0805022799307356
Evil Bong,0.3547922594225594,0.2677629188794078,0.3114244337187535,0.3000114789822638,0.2602718518408849,0.3452225749708275,0.5978218973912994,0.2455064693863462,0.0841803363942503,0.4168683246262563,0.1007813926008826,0.2239407001722032,0.6756935390621006,0.2042732755107193,0.1133445478956501,0.1318831011893317,0.1874144173000758,0.0777971224418234,0.0464988258300098
Sebastiane,0.5069909230444272,0.2838830519596737,0.380803091685935,0.6360224150210522,0.2883449324691631,0.313062939945726,0.2938187419733085,0.4097594693260683,0.1250017403806033,0.174261923140461,0.2705486069428638,0.1430564256842734,0.1117857454019941,0.2121574219623455,0.3977844920504408,0.1253858186880646,0.1442431377640684,0.0746453095274617,0.0527726092153212
Lucky Them,0.1207077790340772,0.1178665452201214,0.1357617567848978,0.5005239034473832,0.1897667280813691,0.3778678374450257,0.6209324472035834,0.5078994681523552,0.0673725687119527,0.1173121814088958,0.0551810836065976,0.4494380206368968,0.2713550031637456,0.2452210309572574,0.060905057774404,0.2167408625028536,0.2377806764452826,0.0514787302023044,0.077526031632027
Clean and Sober,0.3763465096296747,0.1759529949363945,0.0907846886008695,0.7535519363667851,0.4309012850118025,0.4055436564658466,0.4153718867886328,0.3868673329503757,0.057110577735803,0.1195038534405695,0.0644052838902036,0.1719280831526356,0.1069047667884804,0.0935467727251097,0.1490248700778287,0.1071312356867948,0.2612356235654085,0.143106041174239,0.0384829731715119
The Stone Killer,0.8203206149133374,0.1404916310025255,0.6212824639998211,0.3700920579499225,0.8419279676857373,0.6039489323043162,0.3660042018375475,0.1121742461901265,0.1153160099841935,0.1313303804489044,0.1194067511423219,0.2937748704775071,0.2403981721159933,0.0893965993928353,0.240944175981507,0.1153000778964766,0.0646431595052626,0.0531580149569533,0.0570386089624602
Reefer Madness: The Movie Musical,0.3104459620084216,0.0762474841940678,0.09437277077124,0.3726279355333692,0.2871678118439487,0.3500972962693379,0.5988169841006359,0.1921064753398664,0.1532953182777945,0.3099387501705035,0.0609740467387781,0.3536625497189236,0.3418318219753737,0.1952923982160086,0.2083408265972731,0.7809030115350544,0.1798463508244842,0.8859527253576983,0.0357771993598346
Messenger of Death,0.6971553645593663,0.1707957269745363,0.3148541079849257,0.3122155585634791,0.7607945122450576,0.7769972405702797,0.3186518304813101,0.1572479926121771,0.1893377560850145,0.1431777262620474,0.0802112671966833,0.2826498459535623,0.293698245985743,0.1082903498478595,0.1293354914788978,0.1165997905886866,0.1598724689028592,0.0601453718985249,0.0442284101324842
Nathalie...,0.0884708711069171,0.130835317813445,0.1146943721663894,0.7618119659503578,0.1604245394242076,0.253525663190335,0.3879546649034926,0.7608696495288808,0.0841876029870999,0.2413597491074837,0.0786938291601347,0.3192528038957857,0.1680566449478549,0.075463686326911,0.2544389380354621,0.1041634485831173,0.0795240138758661,0.0942085107623135,0.0509289502917999
Come September,0.1130168034287977,0.1276530479804359,0.0772948833815175,0.4183315863852668,0.2479562563884408,0.3089697109006726,0.6905021129012474,0.7048488142844693,0.112659458168588,0.1088659061384113,0.0720733217920597,0.3279847214217979,0.2626875577559855,0.0565963408620946,0.0628757478438233,0.2736888228607866,0.0801090122728844,0.2993104335398626,0.0968583155023159
Jack's Back,0.4698002448071173,0.3262350009210993,0.110457550115065,0.2577818016705205,0.9173820437001424,0.9133167356217968,0.1412652233130044,0.1194786989005256,0.0842129710608911,0.1165861903738778,0.058260740786133,0.923490920796892,0.799850973299275,0.0625366869857597,0.0919169793837092,0.0537510657557436,0.0320750078580295,0.0927676732714768,0.0318790434365787
Them That Follow,0.2896089885350892,0.1397567838690636,0.1844059426202999,0.4397309325608966,0.2405891137011062,0.5565558301014816,0.3551691773101558,0.3295934912713104,0.0927940510488093,0.2127511157863278,0.0892820812087576,0.184722143501998,0.2647614741762821,0.1075476800269088,0.1641699576379763,0.1208391117850409,0.2030253006558993,0.0847382847297878,0.0409528538989379
An Acceptable Loss,0.3159957741844479,0.5373015024181629,0.2471265555781464,0.5971489959996403,0.3297748452585728,0.7123888901965953,0.2597978415324623,0.1909980476257706,0.0612246716029062,0.1578612184719132,0.0773770187117393,0.3225757749498262,0.4064288808201599,0.0720838728866246,0.2053421007635397,0.1070884063463368,0.1395996283807691,0.1244647992019293,0.0602126339471277
For the Boys,0.1927823723495633,0.1052030344349237,0.1591973611980651,0.7392668023098722,0.2678946861292786,0.2021972114265428,0.3720581289761285,0.4588187832032828,0.0951598615014191,0.1518316873116984,0.4174508048087802,0.0881603632481538,0.0828954297258053,0.1327164202798794,0.1480542654486423,0.9061928490361963,0.1881497791718527,0.0640193239917298,0.0509070080711636
Monster Hunter: Legends of the Guild,0.7465998399294059,0.3788940060379199,0.8035600478940956,0.2121524882156862,0.137093534317594,0.1809999553557034,0.3482279420153802,0.2272457359006264,0.1406312351273702,0.821860450918809,0.1159754168471893,0.1265713516493161,0.3083871336323524,0.8660029457854997,0.1274088402814581,0.1240061164633923,0.3745347734252877,0.0795138079320974,0.0960235286946063
Houseguest,0.1704192039564301,0.078386169523353,0.323017761426452,0.30308214005937,0.2043645575378937,0.1191626109821404,0.9349264684746093,0.350798755007761,0.0494093043403848,0.2098820021149082,0.0448645096085465,0.170525102658701,0.1081016950567301,0.116646286813684,0.1058708841537615,0.320727090618591,0.8576374620939552,0.1118968562579005,0.0810199580698571
The League of Gentlemen's Apocalypse,0.3974858971853449,0.2680910058711886,0.3611721470002264,0.2847426186434773,0.2601139061942456,0.3628896773624381,0.5671897777581144,0.2344515122554905,0.1223794810575546,0.4029956224407216,0.0876556663638141,0.2392272534127636,0.6639543257059506,0.23073728210243,0.1357209126498094,0.1518544250917534,0.2895419342353222,0.0932566758518998,0.0446422156625427
The Inn of the Sixth Happiness,0.3391427719684287,0.1754250083007588,0.5259603422475596,0.7470300503605288,0.1149165356024116,0.1936413497364304,0.2842362824176076,0.3395387506561352,0.1695135263898759,0.2280928024240433,0.845289261459748,0.1679543062986714,0.1152231777997368,0.1342515424036459,0.3740781612722862,0.1308846519339534,0.3114424627468281,0.0723206858766795,0.0660791591350739
